,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
1590,male,46.0,crew,B,Ireland,,,,,yes
1591,male,22.0,crew,S,Wales,,,,,yes
1592,male,33.0,crew,S,England,,,,,no
1593,male,44.0,crew,S,England,,,,,no
1594,male,22.0,crew,S,England,,,,,no
1595,male,33.0,crew,S,England,,,,,no
1596,male,27.0,crew,S,England,,,,,yes
1597,male,37.0,crew,B,England,,,,,no
1598,male,27.0,crew,S,England,,,,,no
1599,male,28.0,crew,S,England,,,,,no
1600,male,30.0,crew,S,England,,,,,no
1601,male,30.0,crew,B,Scotland,,,,,no
1602,male,21.0,crew,S,England,,,,,yes
1603,male,45.0,crew,B,England,,,,,no
1604,male,29.0,crew,S,England,,,,,yes
1605,male,37.0,crew,S,England,,,,,no
1606,male,32.0,crew,S,England,,,,,no
1607,male,26.0,crew,S,England,,,,,no
1608,male,36.0,crew,S,England,,,,,yes
1609,male,31.0,crew,S,England,,,,,no
1610,male,32.0,crew,S,England,,,,,no
1611,male,38.0,crew,B,England,,,,,no
1612,male,38.0,crew,S,England,,,,,no
1613,male,61.0,crew,S,England,,,,,yes
1614,male,36.0,crew,S,England,,,,,no
1615,male,32.0,crew,S,England,,,,,no
1616,female,45.0,crew,S,England,,,,,yes
1617,male,28.0,crew,S,England,,,,,no
1618,male,29.0,crew,S,England,,,,,no
1619,male,41.0,crew,S,England,,,,,no
1620,male,40.0,crew,B,England,,,,,no
1621,male,22.0,crew,S,England,,,,,no
1622,male,26.0,crew,S,England,,,,,no
1623,male,22.0,crew,S,England,,,,,no
1624,male,28.0,crew,B,Northern Ireland,,,,,yes
1625,male,43.0,crew,S,England,,,,,no
1626,female,45.0,crew,S,England,,,,,yes
1627,male,24.0,crew,S,England,,,,,no
1628,male,24.0,crew,S,England,,,,,no
1629,male,30.0,crew,S,England,,,,,no
1630,male,29.0,crew,S,England,,,,,yes
1631,male,37.0,crew,S,United States,,,,,no
1632,male,35.0,crew,B,Northern Ireland,,,,,yes
1633,male,31.0,crew,B,England,,,,,yes
1634,male,22.0,crew,S,England,,,,,yes
1635,male,23.0,crew,S,England,,,,,no
1636,male,41.0,crew,S,England,,,,,no
1637,male,32.0,crew,S,England,,,,,no
1638,male,47.0,crew,S,England,,,,,no
1639,male,25.0,crew,B,England,,,,,no
1640,male,54.0,crew,S,Ireland,,,,,no
1641,male,30.0,crew,S,England,,,,,no
1642,male,39.0,crew,S,England,,,,,yes
1643,male,21.0,crew,S,England,,,,,no
1644,male,21.0,crew,S,England,,,,,yes
1645,male,40.0,crew,B,England,,,,,yes
1646,male,24.0,crew,S,England,,,,,no
1647,male,19.0,crew,S,England,,,,,no
1648,male,17.0,crew,S,England,,,,,no
1649,male,29.0,crew,S,England,,,,,no
1650,male,17.0,crew,S,England,,,,,no
1651,male,39.0,crew,S,England,,,,,yes
1652,male,40.0,crew,S,England,,,,,yes
1653,male,38.0,crew,B,England,,,,,no
1654,male,54.0,crew,S,England,,,,,no
1655,male,32.0,crew,S,England,,,,,yes
1656,male,21.0,crew,S,England,,,,,yes
1657,male,34.0,crew,B,Northern Ireland,,,,,no
1658,male,23.0,crew,S,England,,,,,no
1659,male,52.0,crew,S,England,,,,,no
1660,male,43.0,crew,S,England,,,,,no
1661,male,45.0,crew,B,England,,,,,no
1662,male,24.0,crew,S,England,,,,,no
1663,male,22.0,crew,S,England,,,,,yes
1664,male,30.0,crew,S,England,,,,,no
1665,male,43.0,crew,B,England,,,,,yes
1666,male,28.0,crew,S,England,,,,,yes
1667,male,40.0,crew,B,England,,,,,no
1668,male,26.0,crew,S,England,,,,,no
1669,male,33.0,crew,B,England,,,,,no
1670,male,45.0,crew,S,England,,,,,no
1671,male,37.0,crew,B,England,,,,,no
1672,male,29.0,crew,S,England,,,,,yes
1673,male,36.0,crew,S,England,,,,,no
1674,male,25.0,crew,S,England,,,,,no
1675,male,43.0,crew,B,England,,,,,no
1676,male,40.0,crew,S,England,,,,,no
1677,male,36.0,crew,S,England,,,,,no
1678,male,31.0,crew,S,England,,,,,no
1679,male,25.0,crew,S,England,,,,,no
1680,male,19.0,crew,B,England,,,,,no
1681,male,29.0,crew,B,England,,,,,no
1682,male,26.0,crew,S,England,,,,,no
1683,male,46.0,crew,B,England,,,,,no
1684,male,43.0,crew,S,England,,,,,no
1685,male,29.0,crew,B,England,,,,,yes
1686,male,22.0,crew,S,England,,,,,no
1687,male,28.0,crew,B,England,,,,,no
1688,male,24.0,crew,S,England,,,,,no
1689,male,29.0,crew,B,England,,,,,no
1690,male,29.0,crew,S,England,,,,,no
1691,male,15.0,crew,S,England,,,,,no
1692,male,40.0,crew,S,England,,,,,yes
1693,male,33.0,crew,S,England,,,,,yes
1694,male,23.0,crew,S,England,,,,,no
1695,male,36.0,crew,B,England,,,,,no
1696,male,38.0,crew,B,England,,,,,no
1697,male,31.0,crew,B,England,,,,,no
1698,male,34.0,crew,S,England,,,,,no
1699,male,18.0,crew,S,England,,,,,no
1700,male,32.0,crew,S,England,,,,,no
1701,male,53.0,crew,S,England,,,,,yes
1702,male,23.0,crew,S,England,,,,,yes
1703,male,27.0,crew,S,England,,,,,no
1704,male,41.0,crew,S,England,,,,,no
1705,male,23.0,crew,S,England,,,,,yes
1706,male,31.0,crew,S,England,,,,,no
1707,male,28.0,crew,B,England,,,,,no
1708,male,19.0,crew,S,England,,,,,yes
1709,male,31.0,crew,S,England,,,,,no
1710,male,19.0,crew,S,England,,,,,no
1711,male,21.0,crew,S,England,,,,,no
1712,male,20.0,crew,S,England,,,,,no
1713,male,33.0,crew,S,England,,,,,no
1714,male,30.0,crew,S,England,,,,,no
1715,male,22.0,crew,B,England,,,,,no
1716,male,59.0,crew,S,England,,,,,no
1717,male,38.0,crew,S,France,,,,,no
1718,male,27.0,crew,S,Wales,,,,,no
1719,male,35.0,crew,B,England,,,,,no
1720,male,29.0,crew,S,England,,,,,no
1721,male,28.0,crew,S,England,,,,,no
1722,male,55.0,crew,B,England,,,,,no
1723,male,25.0,crew,S,England,,,,,no
1724,female,24.0,crew,S,England,,,,,yes
1725,male,23.0,crew,B,England,,,,,yes
1726,male,38.0,crew,S,England,,,,,no
1727,male,41.0,crew,B,England,,,,,yes
1728,male,17.0,crew,S,England,,,,,no
1729,male,37.0,crew,S,England,,,,,no
1730,male,29.0,crew,S,England,,,,,no
1731,male,32.0,crew,S,England,,,,,yes
1732,male,21.0,crew,S,England,,,,,no
1733,male,24.0,crew,S,England,,,,,no
1734,male,32.0,crew,B,England,,,,,yes
1735,male,31.0,crew,S,England,,,,,yes
1736,male,38.0,crew,S,England,,,,,no
1737,male,30.0,crew,S,England,,,,,no
1738,male,40.0,crew,S,England,,,,,yes
1739,male,44.0,crew,S,England,,,,,no
1740,male,25.0,crew,S,England,,,,,no
1741,male,30.0,crew,S,England,,,,,yes
1742,male,18.0,crew,S,England,,,,,no
1743,male,23.0,crew,B,Scotland,,,,,no
1744,male,22.0,crew,S,England,,,,,yes
1745,male,43.0,crew,B,England,,,,,no
1746,male,37.0,crew,S,England,,,,,no
1747,male,30.0,crew,S,England,,,,,no
1748,male,44.0,crew,B,England,,,,,no
1749,male,28.0,crew,S,England,,,,,no
1750,male,26.0,crew,S,Scotland,,,,,no
1751,male,36.0,crew,B,England,,,,,no
1752,male,34.0,crew,S,Ireland,,,,,no
1753,male,35.0,crew,S,England,,,,,no
1754,male,18.0,crew,S,England,,,,,no
1755,male,28.0,crew,S,Ireland,,,,,no
1756,male,20.0,crew,S,England,,,,,no
1757,male,42.0,crew,S,England,,,,,no
1758,male,48.0,crew,S,England,,,,,no
1759,male,30.0,crew,S,England,,,,,no
1760,male,36.0,crew,S,England,,,,,no
1761,male,43.0,crew,S,England,,,,,no
1762,male,31.0,crew,S,England,,,,,no
1763,male,33.0,crew,S,England,,,,,no
1764,male,49.0,crew,S,England,,,,,yes
1765,male,21.0,crew,S,England,,,,,no
1766,male,43.0,crew,S,England,,,,,yes
1767,male,20.0,crew,S,England,,,,,no
1768,male,41.0,crew,S,England,,,,,no
1769,male,46.0,crew,B,England,,,,,no
1770,male,34.0,crew,S,England,,,,,no
1771,male,55.0,crew,B,England,,,,,no
1772,female,40.0,crew,S,England,,,,,yes
1773,male,36.0,crew,B,England,,,,,no
1774,male,22.0,crew,S,England,,,,,no
1775,female,50.0,crew,S,England,,,,,yes
1776,male,18.0,crew,S,England,,,,,no
1777,male,29.0,crew,S,England,,,,,yes
1778,male,41.0,crew,S,England,,,,,yes
1779,male,35.0,crew,S,England,,,,,no
1780,male,25.0,crew,B,United States,,,,,no
1781,male,26.0,crew,B,England,,,,,no
1782,male,27.0,crew,S,England,,,,,yes
1783,male,24.0,crew,S,England,,,,,no
1784,male,20.0,crew,S,England,,,,,no
1785,male,47.0,crew,S,England,,,,,no
1786,male,38.0,crew,B,England,,,,,yes
1787,male,30.0,crew,S,England,,,,,yes
1788,male,40.0,crew,B,England,,,,,yes
1789,male,41.0,crew,B,England,,,,,no
1790,male,29.0,crew,S,England,,,,,no
1791,male,33.0,crew,S,England,,,,,no
1792,male,31.0,crew,S,England,,,,,no
1793,male,36.0,crew,S,England,,,,,no
1794,male,20.0,crew,S,England,,,,,no
1795,male,37.0,crew,S,England,,,,,no
1796,male,29.0,crew,B,Wales,,,,,yes
1797,male,25.0,crew,S,England,,,,,yes
1798,male,31.0,crew,B,England,,,,,yes
1799,male,45.0,crew,S,England,,,,,no
1800,male,26.0,crew,S,Ireland,,,,,no
1801,male,24.0,crew,S,England,,,,,no
1802,male,34.0,crew,S,England,,,,,no
1803,male,32.0,crew,B,Scotland,,,,,no
1804,male,36.0,crew,B,England,,,,,no
1805,male,32.0,crew,S,England,,,,,yes
1806,male,40.0,crew,S,England,,,,,no
1807,male,50.0,crew,S,United States,,,,,no
1808,male,27.0,crew,S,England,,,,,no
1809,male,27.0,crew,S,Scotland,,,,,no
1810,male,21.0,crew,S,England,,,,,no
1811,female,28.0,crew,S,England,,,,,yes
1812,male,40.0,crew,S,England,,,,,no
1813,female,20.0,crew,S,England,,,,,yes
1814,female,39.0,crew,S,Channel Islands,,,,,yes
1815,male,25.0,crew,S,England,,,,,no
1816,male,32.0,crew,S,England,,,,,yes
1817,male,39.0,crew,S,England,,,,,no
1818,male,30.0,crew,S,England,,,,,no
1819,male,29.0,crew,S,Wales,,,,,no
1820,male,20.0,crew,S,England,,,,,no
1821,male,25.0,crew,S,England,,,,,yes
1822,male,30.0,crew,B,England,,,,,no
1823,male,22.0,crew,S,England,,,,,no
1824,male,59.0,crew,S,England,,,,,no
1825,male,31.0,crew,B,England,,,,,yes
1826,male,28.0,crew,S,England,,,,,no
1827,male,53.0,crew,B,England,,,,,no
1828,male,25.0,crew,S,England,,,,,yes
1829,male,38.0,crew,S,England,,,,,no
1830,male,23.0,crew,S,Unknown,,,,,no
1831,male,38.0,crew,S,England,,,,,no
1832,male,47.0,crew,S,Ireland,,,,,yes
1833,male,38.0,crew,S,England,,,,,no
1834,male,36.0,crew,B,Scotland,,,,,no
1835,male,37.0,crew,S,England,,,,,no
1836,male,29.0,crew,S,England,,,,,yes
1837,male,34.0,crew,S,England,,,,,no
1838,male,30.0,crew,S,England,,,,,no
1839,male,36.0,crew,S,Ireland,,,,,yes
1840,male,17.0,crew,S,England,,,,,no
1841,male,38.0,crew,S,England,,,,,no
1842,male,21.0,crew,S,England,,,,,yes
1843,male,30.0,crew,B,England,,,,,yes
1844,female,40.0,crew,S,England,,,,,yes
1845,male,23.0,crew,B,England,,,,,yes
1846,male,21.0,crew,B,England,,,,,no
1847,male,36.0,crew,B,England,,,,,no
1848,male,44.0,crew,B,England,,,,,no
1849,male,26.0,crew,B,Northern Ireland,,,,,no
1850,male,32.0,crew,S,England,,,,,no
1851,male,22.0,crew,B,Northern Ireland,,,,,no
1852,male,34.0,crew,S,England,,,,,no
1853,male,27.0,crew,B,Ireland,,,,,no
1854,male,28.0,crew,S,England,,,,,no
1855,male,28.0,crew,S,England,,,,,no
1856,male,26.0,crew,B,Scotland,,,,,no
1857,male,32.0,crew,B,Northern Ireland,,,,,no
1858,male,51.0,crew,S,England,,,,,yes
1859,male,46.0,crew,S,England,,,,,no
1860,male,53.0,crew,B,Lebanon,,,,,no
1861,male,19.0,crew,S,England,,,,,no
1862,male,20.0,crew,S,Spain,,,,,no
1863,male,23.0,crew,S,England,,,,,no
1864,male,24.0,crew,B,England,,,,,no
1865,male,39.0,crew,S,England,,,,,no
1866,male,32.0,crew,S,England,,,,,yes
1867,male,29.0,crew,S,England,,,,,yes
1868,male,22.0,crew,S,England,,,,,no
1869,male,44.0,crew,S,England,,,,,no
1870,male,42.0,crew,S,England,,,,,no
1871,male,27.0,crew,S,England,,,,,no
1872,male,26.0,crew,S,England,,,,,no
1873,male,30.0,crew,S,England,,,,,no
1874,male,28.0,crew,B,England,,,,,yes
1875,male,23.0,crew,S,England,,,,,no
1876,male,36.0,crew,B,England,,,,,no
1877,male,24.0,crew,B,Scotland,,,,,no
1878,male,37.0,crew,S,England,,,,,no
1879,male,20.0,crew,S,Scotland,,,,,no
1880,male,39.0,crew,B,Scotland,,,,,no
1881,male,42.0,crew,S,Italy,,,,,no
1882,male,26.0,crew,S,England,,,,,yes
1883,male,30.0,crew,S,England,,,,,no
1884,male,33.0,crew,S,England,,,,,no
1885,male,39.0,crew,S,England,,,,,no
1886,male,48.0,crew,B,Australia,,,,,no
1887,male,46.0,crew,S,England,,,,,no
1888,male,35.0,crew,S,England,,,,,yes
1889,male,30.0,crew,S,Scotland,,,,,no
1890,male,42.0,crew,S,England,,,,,no
1891,male,22.0,crew,S,England,,,,,no
1892,male,21.0,crew,S,England,,,,,no
1893,male,30.0,crew,S,England,,,,,yes
1894,male,30.0,crew,S,England,,,,,yes
1895,male,29.0,crew,S,England,,,,,yes
1896,male,44.0,crew,B,England,,,,,no
1897,male,31.0,crew,S,England,,,,,no
1898,male,27.0,crew,S,England,,,,,no
1899,male,32.0,crew,S,England,,,,,yes
1900,male,27.0,crew,B,Channel Islands,,,,,yes
1901,male,63.0,crew,B,England,,,,,no
1902,male,31.0,crew,S,England,,,,,no
1903,male,39.0,crew,S,Scotland,,,,,no
1904,male,32.0,crew,B,England,,,,,no
1905,male,27.0,crew,S,England,,,,,yes
1906,male,36.0,crew,S,England,,,,,yes
1907,male,43.0,crew,S,Wales,,,,,no
1908,male,17.0,crew,S,England,,,,,no
1909,male,19.0,crew,S,England,,,,,no
1910,male,32.0,crew,S,England,,,,,no
1911,male,32.0,crew,S,England,,,,,no
1912,male,29.0,crew,S,England,,,,,no
1913,male,29.0,crew,S,England,,,,,no
1914,male,45.0,crew,B,England,,,,,no
1915,male,37.0,crew,S,England,,,,,no
1916,male,27.0,crew,B,England,,,,,no
1917,male,18.0,crew,S,England,,,,,no
1918,male,45.0,crew,S,England,,,,,yes
1919,male,24.0,crew,S,England,,,,,no
1920,male,28.0,crew,S,England,,,,,yes
1921,male,25.0,crew,S,England,,,,,yes
1922,male,21.0,crew,S,England,,,,,no
1923,male,39.0,crew,S,England,,,,,yes
1924,male,34.0,crew,S,England,,,,,no
1925,male,31.0,crew,S,England,,,,,no
1926,male,49.0,crew,B,England,,,,,no
1927,male,20.0,crew,S,England,,,,,no
1928,male,17.0,crew,S,England,,,,,no
1929,male,22.0,crew,S,England,,,,,no
1930,male,37.0,crew,B,England,,,,,yes
1931,male,20.0,crew,S,England,,,,,no
1932,male,48.0,crew,S,England,,,,,no
1933,male,32.0,crew,S,England,,,,,no
1934,male,19.0,crew,S,England,,,,,yes
1935,male,23.0,crew,S,England,,,,,no
1936,male,26.0,crew,S,England,,,,,yes
1937,male,25.0,crew,S,England,,,,,no
1938,male,30.0,crew,S,Germany,,,,,yes
1939,male,23.0,crew,B,England,,,,,yes
1940,male,27.0,crew,S,England,,,,,no
1941,male,25.0,crew,B,England,,,,,no
1942,male,35.0,crew,S,England,,,,,no
1943,male,17.0,crew,S,England,,,,,no
1944,male,33.0,crew,S,England,,,,,no
1945,male,25.0,crew,S,England,,,,,no
1946,male,34.0,crew,B,England,,,,,yes
1947,male,18.0,crew,S,England,,,,,no
1948,male,24.0,crew,S,England,,,,,yes
1949,male,28.0,crew,S,England,,,,,no
1950,male,33.0,crew,S,Channel Islands,,,,,yes
1951,male,33.0,crew,S,England,,,,,no
1952,male,36.0,crew,S,England,,,,,no
1953,male,34.0,crew,S,England,,,,,no
1954,male,22.0,crew,S,England,,,,,yes
1955,male,30.0,crew,S,England,,,,,yes
1956,male,23.0,crew,S,England,,,,,yes
1957,male,20.0,crew,S,England,,,,,no
1958,male,17.0,crew,S,England,,,,,no
1959,female,36.0,crew,S,England,,,,,yes
1960,male,23.0,crew,S,England,,,,,no
1961,male,24.0,crew,S,England,,,,,yes
1962,male,21.0,crew,S,England,,,,,yes
1963,male,46.0,crew,B,England,,,,,no
1964,male,22.0,crew,S,England,,,,,no
1965,male,23.0,crew,S,England,,,,,no
1966,male,20.0,crew,S,England,,,,,yes
1967,male,31.0,crew,S,England,,,,,no
1968,male,22.0,crew,S,England,,,,,yes
1969,male,44.0,crew,B,England,,,,,no
1970,male,29.0,crew,S,England,,,,,no
1971,male,29.0,crew,S,England,,,,,yes
1972,male,50.0,crew,B,England,,,,,no
1973,male,38.0,crew,B,Channel Islands,,,,,no
1974,male,21.0,crew,S,England,,,,,no
1975,male,32.0,crew,B,England,,,,,yes
1976,male,20.0,crew,S,England,,,,,no
1977,male,55.0,crew,S,England,,,,,no
1978,male,34.0,crew,S,England,,,,,no
1979,male,30.0,crew,S,England,,,,,no
1980,male,31.0,crew,B,England,,,,,no
1981,male,22.0,crew,S,England,,,,,no
1982,male,32.0,crew,S,England,,,,,yes
1983,male,25.0,crew,S,England,,,,,no
1984,male,19.0,crew,S,England,,,,,no
1985,male,30.0,crew,S,England,,,,,no
1986,male,36.0,crew,S,England,,,,,no
1987,male,22.0,crew,S,England,,,,,no
1988,male,30.0,crew,S,England,,,,,no
1989,male,22.0,crew,S,England,,,,,no
1990,male,29.0,crew,S,England,,,,,no
1991,male,19.0,crew,S,England,,,,,no
1992,male,37.0,crew,B,England,,,,,no
1993,male,40.0,crew,B,Wales,,,,,no
1994,male,35.0,crew,S,England,,,,,no
1995,female,41.0,crew,S,England,,,,,yes
1996,male,30.0,crew,S,England,,,,,no
1997,female,41.0,crew,S,England,,,,,yes
1998,male,31.0,crew,S,England,,,,,no
1999,male,27.0,crew,S,Ireland,,,,,no
2000,male,36.0,crew,S,England,,,,,yes
2001,male,23.0,crew,S,England,,,,,no
2002,male,26.0,crew,B,England,,,,,no
2003,male,49.0,crew,S,England,,,,,no
2004,male,31.0,crew,B,England,,,,,no
2005,male,32.0,crew,B,England,,,,,yes
2006,male,24.0,crew,S,England,,,,,no
2007,male,58.0,crew,B,England,,,,,yes
2008,male,17.0,crew,S,England,,,,,no
2009,male,27.0,crew,S,England,,,,,no
2010,male,28.0,crew,S,Channel Islands,,,,,no
2011,male,33.0,crew,S,Canada,,,,,yes
2012,male,24.0,crew,S,Italy,,,,,no
2013,male,25.0,crew,S,England,,,,,no
2014,male,47.0,crew,S,Wales,,,,,no
2015,male,30.0,crew,S,England,,,,,no
2016,male,24.0,crew,S,England,,,,,no
2017,male,26.0,crew,S,England,,,,,no
2018,male,22.0,crew,S,England,,,,,no
2019,male,23.0,crew,S,England,,,,,no
2020,male,23.0,crew,S,England,,,,,no
2021,male,23.0,crew,S,England,,,,,yes
2022,male,31.0,crew,S,England,,,,,no
2023,male,33.0,crew,S,England,,,,,yes
2024,male,42.0,crew,S,Italy,,,,,no
2025,male,41.0,crew,S,Northern Ireland,,,,,no
2026,male,28.0,crew,S,England,,,,,yes
2027,male,20.0,crew,S,England,,,,,no
2028,male,55.0,crew,S,England,,,,,no
2029,male,25.0,crew,S,England,,,,,no
2030,male,24.0,crew,S,England,,,,,yes
2031,male,40.0,crew,S,England,,,,,no
2032,male,31.0,crew,S,England,,,,,yes
2033,male,24.0,crew,S,England,,,,,no
2034,male,25.0,crew,S,England,,,,,yes
2035,male,42.0,crew,S,England,,,,,no
2036,male,40.0,crew,B,England,,,,,no
2037,male,32.0,crew,S,England,,,,,no
2038,male,20.0,crew,S,England,,,,,yes
2039,male,32.0,crew,S,England,,,,,no
2040,male,25.0,crew,S,England,,,,,yes
2041,male,19.0,crew,S,England,,,,,no
2042,male,29.0,crew,B,England,,,,,no
2043,male,31.0,crew,S,England,,,,,yes
2044,male,24.0,crew,S,England,,,,,no
2045,male,37.0,crew,S,England,,,,,no
2046,male,37.0,crew,S,Northern Ireland,,,,,no
2047,male,23.0,crew,S,England,,,,,no
2048,male,23.0,crew,S,England,,,,,no
2049,male,41.0,crew,B,England,,,,,no
2050,male,33.0,crew,S,England,,,,,no
2051,male,36.0,crew,B,England,,,,,no
2052,female,28.0,crew,S,Northern Ireland,,,,,yes
2053,male,31.0,crew,B,England,,,,,no
2054,female,30.0,crew,S,England,,,,,yes
2055,male,40.0,crew,S,England,,,,,no
2056,male,29.0,crew,B,Scotland,,,,,no
2057,male,62.0,crew,S,England,,,,,no
2058,male,22.0,crew,S,England,,,,,no
2059,female,45.0,crew,S,England,,,,,yes
2060,male,40.0,crew,S,England,,,,,no
2061,male,38.0,crew,S,England,,,,,no
2062,male,27.0,crew,S,England,,,,,no
2063,male,20.0,crew,B,England,,,,,no
2064,male,39.0,crew,B,Scotland,,,,,no
2065,male,24.0,crew,S,England,,,,,no
2066,male,35.0,crew,S,Unknown,,,,,no
2067,male,33.0,crew,S,England,,,,,no
2068,male,26.0,crew,S,England,,,,,no
2069,female,22.0,crew,S,England,,,,,no
2070,male,41.0,crew,S,England,,,,,no
2071,male,26.0,crew,S,England,,,,,no
2072,male,21.0,crew,S,England,,,,,yes
2073,male,36.0,crew,S,England,,,,,yes
2074,male,38.0,crew,S,England,,,,,no
2075,male,31.0,crew,S,England,,,,,no
2076,female,47.0,crew,S,England,,,,,yes
2077,male,36.0,crew,B,England,,,,,no
2078,male,30.0,crew,S,Unknown,,,,,no
2079,male,28.0,crew,B,Scotland,,,,,yes
2080,male,20.0,crew,S,England,,,,,no
2081,male,33.0,crew,S,England,,,,,no
2082,male,29.0,crew,S,England,,,,,no
2083,male,25.0,crew,S,England,,,,,yes
2084,male,19.0,crew,S,England,,,,,no
2085,male,35.0,crew,S,England,,,,,no
2086,male,34.0,crew,B,England,,,,,no
2087,male,31.0,crew,B,England,,,,,no
2088,male,28.0,crew,S,England,,,,,no
2089,male,25.0,crew,S,England,,,,,no
2090,male,48.0,crew,B,Northern Ireland,,,,,no
2091,male,45.0,crew,B,England,,,,,no
2092,male,24.0,crew,S,England,,,,,yes
2093,male,20.0,crew,S,England,,,,,no
2094,male,24.0,crew,S,England,,,,,no
2095,male,22.0,crew,S,England,,,,,no
2096,male,40.0,crew,S,England,,,,,no
2097,male,24.0,crew,S,England,,,,,yes
2098,male,42.0,crew,S,England,,,,,no
2099,male,49.0,crew,S,England,,,,,no
2100,male,19.0,crew,S,England,,,,,no
2101,male,28.0,crew,S,England,,,,,yes
2102,male,32.0,crew,S,England,,,,,no
2103,male,19.0,crew,S,England,,,,,no
2104,male,27.0,crew,S,England,,,,,yes
2105,male,23.0,crew,S,England,,,,,no
2106,male,35.0,crew,S,England,,,,,no
2107,male,17.0,crew,S,England,,,,,no
2108,male,46.0,crew,S,England,,,,,yes
2109,male,23.0,crew,S,England,,,,,yes
2110,male,30.0,crew,B,England,,,,,yes
2111,male,24.0,crew,S,England,,,,,no
2112,male,25.0,crew,B,England,,,,,no
2113,male,35.0,crew,S,England,,,,,yes
2114,male,39.0,crew,S,England,,,,,no
2115,male,25.0,crew,S,England,,,,,no
2116,male,44.0,crew,S,England,,,,,yes
2117,male,25.0,crew,S,England,,,,,yes
2118,male,27.0,crew,S,England,,,,,no
2119,male,31.0,crew,S,England,,,,,no
2120,male,29.0,crew,B,England,,,,,yes
2121,male,28.0,crew,S,England,,,,,no
2122,male,30.0,crew,S,Scotland,,,,,no
2123,male,32.0,crew,S,England,,,,,no
2124,male,39.0,crew,S,England,,,,,yes
2125,male,37.0,crew,B,Ireland,,,,,no
2126,male,42.0,crew,S,England,,,,,no
2127,male,28.0,crew,B,England,,,,,no
2128,male,17.0,crew,S,England,,,,,no
2129,male,20.0,crew,S,Italy,,,,,no
2130,male,35.0,crew,S,England,,,,,no
2131,male,38.0,crew,S,Netherlands,,,,,no
2132,male,36.0,crew,S,England,,,,,no
2133,male,38.0,crew,S,England,,,,,no
2134,male,33.0,crew,S,England,,,,,no
2135,male,34.0,crew,S,England,,,,,no
2136,male,21.0,crew,S,England,,,,,no
2137,male,32.0,crew,S,Channel Islands,,,,,yes
2138,male,19.0,crew,S,England,,,,,no
2139,male,18.0,crew,S,England,,,,,no
2140,male,25.0,crew,S,Italy,,,,,no
2141,male,35.0,crew,S,England,,,,,no
2142,male,37.0,crew,S,England,,,,,no
2143,female,36.0,crew,S,England,,,,,no
2144,male,48.0,crew,B,England,,,,,no
2145,female,32.0,crew,S,Ireland,,,,,no
2146,male,23.0,crew,B,England,,,,,no
2147,male,34.0,crew,B,England,,,,,no
2148,male,31.0,crew,S,England,,,,,no
2149,male,40.0,crew,B,England,,,,,no
2150,male,37.0,crew,S,England,,,,,yes
2151,male,40.0,crew,S,England,,,,,no
2152,male,37.0,crew,B,England,,,,,no
2153,male,26.0,crew,S,England,,,,,no
2154,male,26.0,crew,S,England,,,,,no
2155,male,15.0,crew,S,England,,,,,no
2156,male,27.0,crew,S,England,,,,,no
2157,male,25.0,crew,B,England,,,,,no
2158,male,31.0,crew,S,England,,,,,no
2159,male,50.0,crew,B,England,,,,,no
2160,male,28.0,crew,S,England,,,,,no
2161,male,52.0,crew,S,United States,,,,,yes
2162,male,21.0,crew,S,England,,,,,no
2163,male,30.0,crew,B,England,,,,,yes
2164,male,30.0,crew,B,England,,,,,yes
2165,male,29.0,crew,B,England,,,,,yes
2166,male,18.0,crew,S,England,,,,,yes
2167,male,21.0,crew,S,England,,,,,no
2168,male,32.0,crew,S,England,,,,,yes
2169,male,37.0,crew,S,England,,,,,no
2170,male,27.0,crew,S,England,,,,,no
2171,male,28.0,crew,S,England,,,,,no
2172,male,32.0,crew,B,Australia,,,,,no
2173,male,23.0,crew,S,England,,,,,yes
2174,male,39.0,crew,S,England,,,,,no
2175,male,37.0,crew,S,England,,,,,yes
2176,male,39.0,crew,S,England,,,,,no
2177,male,42.0,crew,S,England,,,,,no
2178,male,26.0,crew,S,England,,,,,no
2179,male,28.0,crew,S,England,,,,,yes
2180,male,35.0,crew,S,Ireland,,,,,no
2181,male,59.0,crew,S,England,,,,,no
2182,male,34.0,crew,S,England,,,,,no
2183,male,28.0,crew,B,England,,,,,no
2184,male,53.0,crew,S,England,,,,,no
2185,male,38.0,crew,S,England,,,,,yes
2186,male,36.0,crew,S,England,,,,,no
2187,male,39.0,crew,S,England,,,,,no
2188,male,31.0,crew,S,England,,,,,yes
2189,male,39.0,crew,S,Austria,,,,,no
2190,male,37.0,crew,S,England,,,,,no
2191,male,35.0,crew,S,England,,,,,no
2192,male,40.0,crew,S,England,,,,,no
2193,male,31.0,crew,S,England,,,,,no
2194,male,49.0,crew,S,England,,,,,no
2195,male,41.0,crew,S,United States,,,,,no
2196,male,45.0,crew,S,England,,,,,no
2197,male,37.0,crew,S,England,,,,,no
2198,male,19.0,crew,B,England,,,,,no
2199,male,24.0,crew,S,England,,,,,no
2200,male,40.0,crew,S,England,,,,,yes
2201,male,26.0,crew,S,England,,,,,no
2202,male,41.0,crew,B,England,,,,,yes
2203,male,40.0,crew,S,England,,,,,yes
2204,male,32.0,crew,S,England,,,,,no
2205,male,20.0,crew,S,England,,,,,no
2206,male,26.0,crew,S,England,,,,,no
